source_repo	source_path	dest_path	source_commit	source_sha256	sanctioned_adapt	adapted_now
CH	docs/research/2026-06-27-foundational-map/04-chocofarm-perf-investigation-discipline.md	research/foundational-map/04-chocofarm-perf-investigation-discipline.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	024e628fb6ac27fb31c7604441bbc172b3d0d6d2184da169a17117f53a737183	0	no
CH	docs/research/2026-06-27-foundational-map/05-omega-adr-0009-performance-investigation-discipline.md	research/foundational-map/05-omega-adr-0009-performance-investigation-discipline.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	478a5e0a4623739b98eac8284439249322f30f23c95f1fc3da411e71fb00654b	0	no
CH	docs/research/2026-06-27-foundational-map/06-omega-work-status-sql-anti-corruption-layer.md	research/foundational-map/06-omega-work-status-sql-anti-corruption-layer.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	5a5a4ad1b351327f337cd95f5ffc9a712ccc967a5d7c0b981323f7c5a9ac5c29	0	no
CH	docs/research/2026-06-27-foundational-map/07-omega-existing-lint-gates.md	research/foundational-map/07-omega-existing-lint-gates.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	fa996ed624f7fad6e53a1b62dd5b5d1cf39819bfe343575ef21cdf6b39591294	0	no
CH	docs/research/2026-06-27-foundational-map/08-cross-benchmark-attribution-today.md	research/foundational-map/08-cross-benchmark-attribution-today.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	f9af0b70f2c278e7a005e9f223ae7d84ad9bf9a40738831928699f5e582a99f7	0	no
CH	docs/research/2026-06-27-foundational-map/09-cross-memories-and-resource-facts.md	research/foundational-map/09-cross-memories-and-resource-facts.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	799880bbdbd867773e750b18205fbb37f4b6bd6a02b107f9a1075076bd548501	0	no
CH	docs/research/2026-06-27-foundational-map/10-choco-tool-venv-surface.md	research/foundational-map/10-choco-tool-venv-surface.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	bce94dc97d728c6600edbf7d3349191c1c3869fcb64cc72fa5185d1a72bb5382	0	no
CH	docs/research/2026-06-27-foundational-map/README.md	research/foundational-map/README.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	9bb5532e97c1d712b5ab3f7f88cd556e2fce55a83a1d1f1b53c1fbbbdd7a21fb	0	no
CH	docs/research/2026-06-27-logic-investigation/00-synthesis.md	research/logic-investigation/00-synthesis.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	c7e9890fe7dd9cb4d6e04038d9a8f45bd05a03d69a777f2722d6765b4add0d5b	0	no
CH	docs/research/2026-06-27-logic-investigation/01-datalog.md	research/logic-investigation/01-datalog.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	3252be4628c6323a6587ce61158f85cada0eaebf03b6d048e09f217141b4fdc5	0	no
CH	docs/research/2026-06-27-logic-investigation/02-prolog-clp.md	research/logic-investigation/02-prolog-clp.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	a9afad5f9dc9e8678c7992dd1be177aa4dd15de23d1a7681efbf22de66520a59	0	no
CH	docs/research/2026-06-27-logic-investigation/03-asp.md	research/logic-investigation/03-asp.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	b668b96a5e1a197b0b406d557934bd1d8a7f12a9944bbe031edc88e13f5eab44	0	no
CH	docs/research/2026-06-27-logic-investigation/04-defeasible-argumentation.md	research/logic-investigation/04-defeasible-argumentation.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	66cbfca6dbddbf2112feaf5a7134820a26ae0f63bf644b6d1daafbe5830852e2	0	no
CH	docs/research/2026-06-27-logic-investigation/05-modal-epistemic.md	research/logic-investigation/05-modal-epistemic.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	0c7fbe02dd8d29469976f56c8509e9403eb73471dc7e620bae8ea692b4c1c025	0	no
CH	docs/research/2026-06-27-logic-investigation/06-temporal-runtime.md	research/logic-investigation/06-temporal-runtime.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	385ac78bae907470d667c333fc13cec88221c43fa3e4aef30ee8c002fb853df6	0	no
CH	docs/research/2026-06-27-logic-investigation/07-paraconsistent.md	research/logic-investigation/07-paraconsistent.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	a349a4204c48e333e3c689bf4611f8a373606ccd4877a6d4d462b9937c02e5b7	0	no
CH	docs/research/2026-06-27-logic-investigation/08-description-logic.md	research/logic-investigation/08-description-logic.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	66e31cbd0a88c875aacfb5d45b549ce228fc9d5eb1ac068cd30dc1892d5c2173	0	no
CH	docs/research/2026-06-27-logic-investigation/09-linear-resource.md	research/logic-investigation/09-linear-resource.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	f40d16f86ad56bcd6f35570c28b0024338772d1c363213875899c7bfbdf36ef1	0	no
CH	docs/research/2026-06-27-logic-investigation/10-relevance-substructural.md	research/logic-investigation/10-relevance-substructural.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	a4b8e4145c451d4eb25c1e6469938a8e0a2a2c74d842f83f906db2f7a65b1d43	0	no
CH	docs/research/2026-06-27-logic-investigation/11-smt-fol.md	research/logic-investigation/11-smt-fol.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	875d29f4f29f30923152103745c1026b652be437f4221bc5d87f3e8faa015c8b	0	no
CH	docs/research/2026-06-27-logic-investigation/12-abductive-ilp.md	research/logic-investigation/12-abductive-ilp.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	0c6f2b1962a0934c470d130e6a132cbe9cb320aeb879f0e1c61ac79f88d46f24	0	no
CH	docs/research/2026-06-27-logic-investigation/13-probabilistic-srl.md	research/logic-investigation/13-probabilistic-srl.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	d1ce32ba67fb15198b1fac93c67b342f66a0ed23462b7a15004443131479b1d4	0	no
CH	docs/research/2026-06-27-logic-investigation/14-probabilistic-programming-bayesian.md	research/logic-investigation/14-probabilistic-programming-bayesian.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	1d4e10f4fe9fa7e451a80433b1d2579304bc6ba18528f64291f0ab05ddd45f4d	0	no
CH	docs/research/2026-06-27-logic-investigation/A-software-landscape.md	research/logic-investigation/A-software-landscape.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	4f1aa387a2cb3dfaf7b5c5d6c668fe55d864f2574f66d91c1cfe0c424396bd59	0	no
CH	docs/research/2026-06-27-logic-investigation/B-autoharn-fit.md	research/logic-investigation/B-autoharn-fit.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	4dd190e8dfa444e260bddac1ddd1772bf7fd8112c847c024749256648ae96b0a	0	no
CH	docs/research/2026-06-27-logic-investigation/README.md	research/logic-investigation/README.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	4422be912e0d3fc90f3d9022e1779be9e578336de8231df6d4b7c8f2e2550c69	0	no
CH	docs/research/2026-06-27-logic-fair-trials/00-synthesis.md	research/logic-fair-trials/00-synthesis.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	28cef31579c9653d27270af4438c75d6d9cf969833673c492bb7d599b5867a63	0	no
CH	docs/research/2026-06-27-logic-fair-trials/01-datalog.md	research/logic-fair-trials/01-datalog.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	28686e26d69a22bf52e79bd9bd319c4e2d98f5fbfb55a52042e5232d3804e0bc	0	no
CH	docs/research/2026-06-27-logic-fair-trials/02-prolog-clp.md	research/logic-fair-trials/02-prolog-clp.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	d4e61948f9bdc68e173f7b09bea676085b1a474430dea04d601f88b12604f40e	0	no
CH	docs/research/2026-06-27-logic-fair-trials/03-asp.md	research/logic-fair-trials/03-asp.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	578a76cfe75c894391850401f039515aa71cdaa333fa0b5ee0f7b1ccbc6657df	0	no
CH	docs/research/2026-06-27-logic-fair-trials/04-defeasible-argumentation.md	research/logic-fair-trials/04-defeasible-argumentation.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	de879f97e4a0b7feb72887aac314713cf9888bdce1e2e0c0679d09c520813ee1	0	no
CH	docs/research/2026-06-27-logic-fair-trials/05-modal-epistemic.md	research/logic-fair-trials/05-modal-epistemic.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	c9eb1e7c6ce68cca0bfd7a127b6ac3b4f4df40297b0320f5d2bf748277e7858d	0	no
CH	docs/research/2026-06-27-logic-fair-trials/06-temporal-runtime.md	research/logic-fair-trials/06-temporal-runtime.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	fed6494c3f7858dcfe65c2afc678db18d0aeefd75708cc00c0ae2921645a3bf8	0	no
CH	docs/research/2026-06-27-logic-fair-trials/07-paraconsistent.md	research/logic-fair-trials/07-paraconsistent.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	6a384bab86ebd1441a23ccc1a3ac2ee0388de8d9f2d42e2d899f35fe261b27af	0	no
CH	docs/research/2026-06-27-logic-fair-trials/08-description-logic.md	research/logic-fair-trials/08-description-logic.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	acac9510524020b6b17f50bd9f274ec1a440e46f7e7e4bc4f77285403867a7ad	0	no
CH	docs/research/2026-06-27-logic-fair-trials/09-linear-resource.md	research/logic-fair-trials/09-linear-resource.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	3dec6aa7df003567ce89c14fee4bf4affa024e8c1fec10123dfe95f146aa8a7a	0	no
CH	docs/research/2026-06-27-logic-fair-trials/10-relevance-substructural.md	research/logic-fair-trials/10-relevance-substructural.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	2c06698a9bfe8bb5e23f26041c97c6b26c5dc9807eeee48c9a554ce1f9916d25	0	no
CH	docs/research/2026-06-27-logic-fair-trials/11-smt-fol.md	research/logic-fair-trials/11-smt-fol.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	b2977fd051d566db8697ef1c4ba355e67dcd59f04d3ffa47900b6055623c042f	0	no
CH	docs/research/2026-06-27-logic-fair-trials/12-abductive-ilp.md	research/logic-fair-trials/12-abductive-ilp.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	d64ebcf77677af9d44e6429282b62bcd0c8a46e819a132a76a93623b9380c006	0	no
CH	docs/research/2026-06-27-logic-fair-trials/13-probabilistic-srl.md	research/logic-fair-trials/13-probabilistic-srl.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	8be8aa7f6a66fa85c29034a9691c0f8391787351ac613a28f2b81065fe165eb1	0	no
CH	docs/research/2026-06-27-logic-fair-trials/14-probabilistic-programming-bayesian.md	research/logic-fair-trials/14-probabilistic-programming-bayesian.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	687a61b2d4bd821646ef4dce9cca8a64a1268e844df1f414678cc915b286aaa3	0	no
CH	docs/research/2026-06-27-logic-fair-trials/AUDIT.md	research/logic-fair-trials/AUDIT.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	fd8cc930516c5fccfbb7db32f97a240d7f03801d2d30c83ffb35c2cf7b4a4d8c	0	no
CH	docs/research/2026-06-27-logic-fair-trials/EXEMPLAR-linear-resource.md	research/logic-fair-trials/EXEMPLAR-linear-resource.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	4e2c39e823cd8330d575e7c6af1327205413571889aa12cefb70ad6289551c61	0	no
CH	docs/research/2026-06-27-logic-fair-trials/README.md	research/logic-fair-trials/README.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	0c4eae53ce851daf77c18006d1cec7ab3844224a19a703934798b5518eb9d2ff	0	no
CH	docs/research/2026-06-27-obligations-formalisms-survey/00-synthesis.md	research/obligations-formalisms-survey/00-synthesis.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	a8d7b659c5f6a06357fe459c6790febe5312c28315a170e9e65e0769538284c9	0	no
CH	docs/research/2026-06-27-obligations-formalisms-survey/01-obligation-taxonomy.md	research/obligations-formalisms-survey/01-obligation-taxonomy.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	0276999189f55f02045118eec77fa639c221a808a80c53ce081aa249e78c77fc	0	no
CH	docs/research/2026-06-27-obligations-formalisms-survey/A-automation-and-encoding.md	research/obligations-formalisms-survey/A-automation-and-encoding.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	9367b8f82ea29a80f145ed01c63d42ebca83ef9133207a5964786273fed6625a	0	no
CH	docs/research/2026-06-27-obligations-formalisms-survey/B-composition-architecture.md	research/obligations-formalisms-survey/B-composition-architecture.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	a2f7ecce265aa52882426ccebbe94c4a8c2090207d77f7601c70e2b65f94c4aa	0	no
CH	docs/research/2026-06-27-obligations-formalisms-survey/C-encoding-qualification.md	research/obligations-formalisms-survey/C-encoding-qualification.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	ebe3d353f5d2acc6d63c9ec3ac174cefa66c3ae96740075fe7fa1e1772c6a22b	0	no
CH	docs/research/2026-06-27-obligations-formalisms-survey/D-coverage-and-completeness.md	research/obligations-formalisms-survey/D-coverage-and-completeness.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	f798b6fdd454d9f653949ba03ac12e604a35c0d5356dcaf2c7472208897ba60b	0	no
CH	docs/research/2026-06-27-obligations-formalisms-survey/KEY.md	research/obligations-formalisms-survey/KEY.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	83700abcd3dcc08190c8e05380e2abc1bfc29f9be3f6b9498c2bdd37de6c07ff	0	no
CH	docs/research/2026-06-27-obligations-formalisms-survey/README.md	research/obligations-formalisms-survey/README.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	cc2969701e993949cf8d288103a96b5705ac9000d96704dcdceab76d15152bfe	0	no
CH	docs/research/2026-06-27-obligations-formalisms-survey/formal-systems/01-datalog.md	research/obligations-formalisms-survey/formal-systems/01-datalog.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	84bce362118573731948c92e880d95e8b94988659958890891987ba35126dd82	0	no
CH	docs/research/2026-06-27-obligations-formalisms-survey/formal-systems/02-prolog-clp.md	research/obligations-formalisms-survey/formal-systems/02-prolog-clp.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	42b98f44b4862ee8e86d60d7b92962830671f1fd38a82273f39051a113424738	0	no
CH	docs/research/2026-06-27-obligations-formalisms-survey/formal-systems/03-asp.md	research/obligations-formalisms-survey/formal-systems/03-asp.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	11467aa7036d9ccfd7b1718a353becacc589e1b67e5e7d6f001b43cf90603910	0	no
CH	docs/research/2026-06-27-obligations-formalisms-survey/formal-systems/04-smt-fol.md	research/obligations-formalisms-survey/formal-systems/04-smt-fol.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	7f2b15b8b9f2cadc47216dd7ad4e80a547473d4dbc1308045bb95cf0b72d07cb	0	no
CH	docs/research/2026-06-27-obligations-formalisms-survey/formal-systems/05-sat-cp.md	research/obligations-formalisms-survey/formal-systems/05-sat-cp.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	c4473aa6672f8625a7d2dbe891a2e898f0eba7736da022c4da65f17636b8045c	0	no
CH	docs/research/2026-06-27-obligations-formalisms-survey/formal-systems/06-ltl-ctl-modelchecking.md	research/obligations-formalisms-survey/formal-systems/06-ltl-ctl-modelchecking.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	3b0977c6a5a046f89e01bae7ec194715692ee6a49e81c1b1935bb43739293c4f	0	no
CH	docs/research/2026-06-27-obligations-formalisms-survey/formal-systems/07-tla-refinement.md	research/obligations-formalisms-survey/formal-systems/07-tla-refinement.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	a2c9130bf38abccd7907f161a8bcc8bdeaab7ce5466a345cfef6f96d345e52f2	0	no
CH	docs/research/2026-06-27-obligations-formalisms-survey/formal-systems/08-metric-interval-temporal.md	research/obligations-formalisms-survey/formal-systems/08-metric-interval-temporal.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	751c4635d5830147fa36415564c18c7dbb1e742afb9332b20bf76f1a56aad6c2	0	no
CH	docs/research/2026-06-27-obligations-formalisms-survey/formal-systems/09-mu-calculus-coalgebra.md	research/obligations-formalisms-survey/formal-systems/09-mu-calculus-coalgebra.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	d63453e685d665b1f3fc91a1836d16fc36800daa50f184c8495049cc2882bafb	0	no
CH	docs/research/2026-06-27-obligations-formalisms-survey/formal-systems/10-description-logic.md	research/obligations-formalisms-survey/formal-systems/10-description-logic.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	b98c0946db93f17aceccb75ff8bad9ae4d4edf81752e5141a6ce5d066b8615dc	0	no
CH	docs/research/2026-06-27-obligations-formalisms-survey/formal-systems/11-hol-proof-assistants.md	research/obligations-formalisms-survey/formal-systems/11-hol-proof-assistants.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	ab1d97bdbc1de4a170d5a52e5c1b266dd49645a9f040aa6ad818411df33a0ff8	0	no
CH	docs/research/2026-06-27-obligations-formalisms-survey/formal-systems/12-probabilistic-logic-srl.md	research/obligations-formalisms-survey/formal-systems/12-probabilistic-logic-srl.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	5f867b0475d075dfbf3622f6779b37563949d09d92e9251909eaf280a899bbe2	0	no
CH	docs/research/2026-06-27-obligations-formalisms-survey/formal-systems/13-probabilistic-programming.md	research/obligations-formalisms-survey/formal-systems/13-probabilistic-programming.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	dd5ba3e9fcbd9b687058862af55dc39736fbeb370067cb7f500eb437babec4bc	0	no
CH	docs/research/2026-06-27-obligations-formalisms-survey/formal-systems/14-ilp.md	research/obligations-formalisms-survey/formal-systems/14-ilp.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	69c5e833a995e8e33e320013c671c0b347a6fd673218a984ce0ae779d5d7cad0	0	no
CH	docs/research/2026-06-27-obligations-formalisms-survey/formal-systems/15-modal-substrate.md	research/obligations-formalisms-survey/formal-systems/15-modal-substrate.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	fd7e83e45c969f3842cb380b770b861615ffe67806d0648bc111c04558b56d8b	0	no
CH	docs/research/2026-06-27-obligations-formalisms-survey/formal-systems/16-epistemic-del.md	research/obligations-formalisms-survey/formal-systems/16-epistemic-del.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	41dfe830c5697274b68d8b4389470ad4aca972df76125f06a157f789a10bcf2f	0	no
CH	docs/research/2026-06-27-obligations-formalisms-survey/formal-systems/17-justification-logic.md	research/obligations-formalisms-survey/formal-systems/17-justification-logic.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	1195e83e7c71086ec85310e58dea6de243029419c2b74a0b3c1c608c5429caf6	0	no
CH	docs/research/2026-06-27-obligations-formalisms-survey/formal-systems/18-provability-logic.md	research/obligations-formalisms-survey/formal-systems/18-provability-logic.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	22e4ded25470c7cdbf87a9052e2fdbb3dd86895452276e555e8f71bd0e337002	0	no
CH	docs/research/2026-06-27-obligations-formalisms-survey/formal-systems/19-deontic.md	research/obligations-formalisms-survey/formal-systems/19-deontic.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	2f54b72639a96cd5c36592a120ef18ab9732e78e99b7455a4e1e3bf730288501	0	no
CH	docs/research/2026-06-27-obligations-formalisms-survey/formal-systems/20-stit-agency.md	research/obligations-formalisms-survey/formal-systems/20-stit-agency.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	4d96d1868a44715783f7845b724aefbc56c85773da3e2ae1488b481ee69689a3	0	no
CH	docs/research/2026-06-27-obligations-formalisms-survey/formal-systems/21-belief-revision.md	research/obligations-formalisms-survey/formal-systems/21-belief-revision.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	957f2d910c636610c384345704b92ce5d4e3a1d0ad2a78ebd23f31d37fe31ca2	0	no
CH	docs/research/2026-06-27-obligations-formalisms-survey/formal-systems/22-nonmonotonic-classics.md	research/obligations-formalisms-survey/formal-systems/22-nonmonotonic-classics.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	4a72e13cbfeee4b9e38849ae732cf4793a6ce529e940ab4104ce59d5741c3151	0	no
CH	docs/research/2026-06-27-obligations-formalisms-survey/formal-systems/23-argumentation.md	research/obligations-formalisms-survey/formal-systems/23-argumentation.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	39b33ce3e02403936a0f33a72a37dc78ba174e33e158d5a2daa4dafb6f27705b	0	no
CH	docs/research/2026-06-27-obligations-formalisms-survey/formal-systems/24-counterfactual-causal.md	research/obligations-formalisms-survey/formal-systems/24-counterfactual-causal.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	09676c866ed07261cd3800f5d04265542ce4ede56420785ca9e6c6d126ee46fd	0	no
CH	docs/research/2026-06-27-obligations-formalisms-survey/formal-systems/25-paraconsistent-manyvalued.md	research/obligations-formalisms-survey/formal-systems/25-paraconsistent-manyvalued.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	474abe7b18f9d9d414b9da49a3c00e8b5731e9f82fda7c4b72fa71c4c64eaa6c	0	no
CH	docs/research/2026-06-27-obligations-formalisms-survey/formal-systems/26-substructural.md	research/obligations-formalisms-survey/formal-systems/26-substructural.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	1bda7df03fb966347af90253b9b9bdb4ac53554f9ee2d743668af7fc0362d1d0	0	no
CH	docs/research/2026-06-27-obligations-formalisms-survey/formal-systems/27-hyperintensional.md	research/obligations-formalisms-survey/formal-systems/27-hyperintensional.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	540699567c2f48c2cd9c6e7b318f28565249673a43d360737f3a510cefa47c1b	0	no
CH	docs/research/2026-07-02-nlp-logic-interface/BUILD-PLAN.md	research/nlp-logic-interface/BUILD-PLAN.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	1cd87b99c320fd64ace23c94cec4a88663a033f029f09a190d8dffc422ee475d	0	no
CH	docs/research/2026-07-02-nlp-logic-interface/DESIGN.md	research/nlp-logic-interface/DESIGN.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	3676608222af06a82e4514f6bee6efc9cde21322f18858615d112ee24ffc59ea	0	no
CH	docs/research/2026-07-02-nlp-logic-interface/INTERFACE.md	research/nlp-logic-interface/INTERFACE.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	71ba2d66e27f24a6b0b180c0b225991062b663119236ba7004ff734348b0ffad	0	no
CH	docs/research/2026-07-02-nlp-logic-interface/INVENTORY.md	research/nlp-logic-interface/INVENTORY.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	712699452f16eac7220812e7a0c0704031e79981cd969f6204d6670a3db0256c	0	no
CH	docs/research/2026-07-02-nlp-logic-interface/KB-CODESIGN.md	research/nlp-logic-interface/KB-CODESIGN.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	d47257009f7cb97d2fcecd91b87e8e884aa4795c014bcfddf7c249ac9556014f	0	no
CH	docs/research/2026-07-02-nlp-logic-interface/RESEARCH-SUMMARIES.md	research/nlp-logic-interface/RESEARCH-SUMMARIES.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	7d96a8d53082355cda8841805c6fdfa36eb3ff9dcb14ecb9e5822ea3a99f6aac	0	no
CH	docs/research/2026-07-02-nlp-logic-interface/SYNTHESIS-INPUTS.md	research/nlp-logic-interface/SYNTHESIS-INPUTS.md	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	e6cb22dac78560ff378f9987bbe391bb057947ba6dbfdc7a9ae941a0539e2664	0	no
CH	experiments/fact-mining/ledger_edb.py	engine/ledger_edb.py	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	d1d896bfe9324ed0b0cc9f49a7404edbad3ff92c7fd5a83ef3a4b838546f0b1e	1	no
CH	experiments/fact-mining/ledger_floor.py	engine/ledger_floor.py	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	e2591ab2ee77d3eea5a404e4d7107eec882a2c6356b0da2155e1f10942ee4445	1	no
CH	experiments/fact-mining/ledger_differential.py	engine/ledger_differential.py	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	7fefda0621bdb32f611f4fbd61c315e1c17e74ccfe19cdf2826c87c35b0c21fb	1	no
CH	experiments/fact-mining/clingo_run.py	engine/clingo_run.py	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	5840a5339c7d04a38fec3b10ed888dcb8ff6e37aacc43802f7bfce907fbc5eee	1	no
CH	experiments/fact-mining/acts_edb.py	engine/acts_edb.py	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	f30f32c011491c7fe9611f68da88df089d1b33d31a31e9a01697c538da4957a9	1	no
CH	experiments/fact-mining/acts_join.py	engine/acts_join.py	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	9182528d795d06cb24ebdd0ac4ee95caec45f47473876b3fca20553697e83574	1	no
CH	experiments/fact-mining/ledger_acts_scratch.py	engine/ledger_acts_scratch.py	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	19237abf874f246734a10d87aabef26c72a36d8e4af911d605971fbd8146c8b6	1	no
CH	experiments/fact-mining/ledger_diff_scratch.py	engine/ledger_diff_scratch.py	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	a4d09bf69d4396e8b16ce945bfe9df25689555c22cb14f4e011786693647360b	1	no
CH	experiments/fact-mining/ledger_dto_scratch.py	engine/ledger_dto_scratch.py	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	ccd2f83c0b4724e99d2437352561874360a094175b84a98a32d6e5d1f71c4042	1	no
CH	experiments/fact-mining/ledger_support_scratch.py	engine/ledger_support_scratch.py	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	f71e0d2030b22a0e5fd75c039501d7587a2706b058210cc25fd09cad9427ba46	1	no
CH	experiments/fact-mining/dto_authentic_verify.py	engine/dto_authentic_verify.py	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	ec104754ca5500718450f3ea6dc2f9060e015e8b839943bd691e4b7e57592a9e	1	no
CH	experiments/fact-mining/judgment_registry.py	engine/judgment_registry.py	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	1cc1d1678c62d0cb5826eb086f270c06e92fc67330e29bfded4c936b2dead866	1	no
CH	experiments/fact-mining/registry_baseline.json	engine/registry_baseline.json	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	d4c85e9f12dc59cdc0723cbae879a5d45ec216cd05585b75021540198328b421	1	no
CH	experiments/fact-mining/verify_registry_parity.py	engine/verify_registry_parity.py	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	957a91c32110203a1f632b0f1eee221945569ff8e0e238b52f247a7346c629a8	1	no
CH	experiments/fact-mining/law_census.py	engine/law_census.py	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	4daf625e621f22af44529f444e60cb0c64be2dbd0d172415ab2f6f6f7e7b7eb3	1	no
CH	experiments/fact-mining/law_census_entries.py	engine/law_census_entries.py	87e1bcc3e03bdc3fed1924219c8e181dcf8646e7	583ef993fdca3dbd44deca4c990d5b5d39c41454a3ef65d5fb97a6a6644a9f18	1	no
